invoice_id,contract_id,reference_month,issue_date,due_date,energy_consumed_kwh,energy_compensated_kwh,gross_amount_brl,discount_amount_brl,net_amount_brl,status,paid_at,source_updated_at,extracted_at,batch_id
INV-000726,CONTRACT-000126,2026-07-01,2026-08-02,2026-08-12,955.44,812.2,953.11,135.91,817.2,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000727,CONTRACT-000127,2026-07-01,2026-08-02,2026-08-12,730.57,561.47,741.74,79.37,662.37,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000728,CONTRACT-000128,2026-07-01,2026-08-02,2026-08-12,545.82,503.99,568.07,113.56,454.51,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000729,CONTRACT-000129,2026-07-01,2026-08-02,2026-08-12,761.05,536.86,770.39,147.68,622.71,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000730,CONTRACT-000130,2026-07-01,2026-08-02,2026-08-12,384.51,267.17,416.44,47.47,368.97,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000731,CONTRACT-000131,2026-07-01,2026-08-02,2026-08-12,1111.12,820.98,1099.45,140.07,959.38,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000732,CONTRACT-000132,2026-07-01,2026-08-02,2026-08-12,794.13,793.52,801.48,134.89,666.59,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000733,CONTRACT-000133,2026-07-01,2026-08-02,2026-08-12,862.78,673.53,866.01,109.2,756.81,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000734,CONTRACT-000134,2026-07-01,2026-08-02,2026-08-12,971.28,971.28,968,104.45,863.55,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000735,CONTRACT-000135,2026-07-01,2026-08-02,2026-08-12,314.73,275.36,350.85,69.36,281.49,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000736,CONTRACT-000136,2026-07-01,2026-08-02,2026-08-12,970.84,970.84,967.59,122.3,845.29,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000737,CONTRACT-000137,2026-07-01,2026-08-02,2026-08-12,1261.27,920.94,1240.59,131.25,1109.34,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000738,CONTRACT-000138,2026-07-01,2026-08-02,2026-08-12,344.61,232.36,378.93,56.99,321.94,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000739,CONTRACT-000139,2026-07-01,2026-08-02,2026-08-12,239.44,221.83,280.07,46.74,233.33,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000740,CONTRACT-000140,2026-07-01,2026-08-02,2026-08-12,468.99,441.06,495.85,63.32,432.53,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000741,CONTRACT-000141,2026-07-01,2026-08-02,2026-08-12,700.91,562.53,713.86,101.51,612.35,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000742,CONTRACT-000142,2026-07-01,2026-08-02,2026-08-12,657.87,491.14,673.4,96.63,576.77,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000743,CONTRACT-000143,2026-07-01,2026-08-02,2026-08-12,246.48,213.08,286.69,40.97,245.72,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000744,CONTRACT-000144,2026-07-01,2026-08-02,2026-08-12,1183.44,753.35,1167.43,148.26,1019.17,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000745,CONTRACT-000145,2026-07-01,2026-08-02,2026-08-12,355,232.29,388.7,57.72,330.98,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000746,CONTRACT-000146,2026-07-01,2026-08-02,2026-08-12,1067.55,747.32,1058.5,105.96,952.54,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000747,CONTRACT-000147,2026-07-01,2026-08-02,2026-08-12,494.87,325.71,520.18,69.44,450.74,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000748,CONTRACT-000148,2026-07-01,2026-08-02,2026-08-12,457.66,375.64,485.2,90.1,395.1,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000749,CONTRACT-000149,2026-07-01,2026-08-02,2026-08-12,1285.94,920.02,1263.78,225.96,1037.82,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000750,CONTRACT-000150,2026-07-01,2026-08-02,2026-08-12,294.58,264.29,331.91,52.97,278.94,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
